,year,country_code,renewable_energy_consumption_of_total_final_energy_consumpti,household_final_consumption_expenditure_per_capita_constant_20,merchandise_imports_current_us_tm_val_mrch_cd_wt,industry_value_added_constant_2010_us_nv_ind_totl_kd,access_to_electricity_of_population_eg_elc_accs_zs,urban_population_of_total_sp_urb_totl_in_zs,employment_to_population_ratio_15_total_modeled_ilo_est,total_natural_resources_rents_of_gdp_ny_gdp_totl_rt_zs,life_expectancy_at_birth_total_years_sp_dyn_le00_in,net_migration_sm_pop_netm,proportion_of_seats_held_by_women_in_national_parliaments,individuals_using_the_internet_of_population_it_net_user_z
3313,BOL,2000-2015,-10.572610339593002,1475.62431700616,7772208000.0,3859719612.6610003,90.038729,68.512,3.8069992065428977,7.92337507517704,68.7498048780488,-61794.0,53.1,35.56227065
3314,BIH,2000-2015,22.392458422154203,4284.84589366263,5886966000.0,,100.0,39.767,-1.4749984741211009,0.961052661954978,76.6402926829268,-161371.0,21.4,65.0655028
3315,BWA,2000-2015,-7.386778789175704,3493.05637295278,5166461506.77752,638963037.6495495,56.4823036193848,57.444,0.4510002136231037,2.71159472895018,65.7510975609756,15000.0,9.5,37.31205037
3316,BRA,2000-2015,-0.9878373451080975,7121.02198507019,119779400000.0,119941750304.94904,99.650247,85.687,2.4730033874512003,2.90939130336479,75.1991219512195,15924.0,9.9,58.32795173
3317,BRN,2000-2015,0.0139761924498174,5940.43562436948,2122077000.0,-1314663879.7213001,100.0,77.202,-3.47600173950201,8.54449373113199,77.066756097561,2030.0,,71.2
3318,BGR,2000-2015,8.983906205432948,4946.5672679563,22687939937.0,5431597566.062271,100.0,73.948,7.466999053955099,1.89054074616649,74.4658536585366,-24472.0,20.4,56.6563
3319,BFA,2000-2015,-8.923791976061992,397.888411929925,2378263674.02147,1226658224.3051999,19.2,29.859,-0.18199920654299717,20.9852403460281,59.8446585365854,-125000.0,9.4,11.38764617
3320,BDI,2000-2015,-3.179075489864104,162.473602866269,708929009.139839,56095400.58954704,7.0,12.057,-0.7789993286132955,17.1605433395769,57.0693414634146,-70000.0,36.4,4.866224464
3321,CPV,2000-2015,-2.781822038700799,,374058000.0,119601790.16361198,90.1879730224609,65.526,4.653999328613303,0.973171909791677,72.4351707317073,-11052.0,20.8,47.96162392
3322,KHM,2000-2015,-13.18273125882321,796.531533971425,10676267000.0,3255390998.581291,56.1,20.723,1.571998596191392,2.02865662725864,68.4720487804878,-149999.0,20.3,19.0
3323,CMR,2000-2015,-7.094404059037402,1018.37764281911,4552965000.0,2047732253.2002802,56.8,54.381,6.472999572753906,6.16760064528748,57.557512195122,-36000.0,31.1,20.68014766
3324,CAN,2000-2015,1.065404706945099,28678.1115789861,191535000000.0,,100.0,81.828,0.18600082397460227,0.887725961854905,82.1290243902439,1145721.0,26.0,88.47
3325,CAF,2000-2015,-7.8817330972864,351.807350770125,229098571.30780298,16826431.499679983,12.3297252655029,40.037,0.0989990234375,15.4063215400614,51.3778536585366,-396129.0,,3.8
3326,TCD,2000-2015,-7.923602388376395,628.648569418244,2283000000.0,,8.01762580871582,22.471,-0.45400238037110796,13.0678373715275,52.5539512195122,100000.0,14.9,3.5
3327,CHL,2000-2015,-4.9462301764108005,9017.81006801283,44009693000.0,22189881812.0207,100.0,89.53,8.966999053955,12.1958770529842,79.1606829268293,80820.0,15.8,64.289
3328,CHN,2000-2015,-13.151543783278598,2401.70383837197,1454472000000.0,3233242362509.782,100.0,55.614,-6.294006347656207,1.27620888325342,76.1170975609756,-1698448.0,23.6,50.3
3329,COL,2000-2015,-3.5086382049879,4597.75937858541,42518599000.0,49229252002.479996,97.790938,76.436,10.929000854492202,3.5786077652476,74.1561951219512,-144998.0,19.9,55.90497251
3330,COM,2000-2015,-1.7581716600804,,170568026.114381,,73.7643203735352,28.296,2.395999908447301,4.61240404680464,63.4606829268293,-10000.0,3.0,7.459161386
3331,COD,2000-2015,-5.068641009205692,282.947045690438,5517200000.0,5848422222.5923395,13.5,42.494,-1.2309951782225994,34.0165792299945,59.1732195121951,15060.0,8.9,3.799999507
3332,COG,2000-2015,-2.484828176432103,801.503640257243,5016275000.0,2282509259.8822994,43.160961151123,65.38,5.823997497558601,23.3427780356601,64.0907317073171,-60001.0,7.4,7.615974662
3333,CRI,2000-2015,4.9210683838747045,6424.7311543765,9901224000.0,2856261556.7319994,99.359291,76.821,-0.317001342773402,1.25618493157699,79.6089024390244,19658.0,33.3,59.76295014
3334,CIV,2000-2015,7.119321332346807,930.349055782812,7050015152.0,,61.9,54.18,0.26900100708009944,5.48299779146192,53.078243902439,60000.0,9.2,21.88520842
3335,HRV,2000-2015,6.858456350555603,7963.71952805372,12709536100.0,1327930502.000801,100.0,58.964,-1.3580017089842968,0.663945913775342,77.2756097560976,-32772.0,15.2,69.8031
3336,CUB,2000-2015,-15.682337674883897,3491.15564991161,6859000000.0,5943359928.621,100.0,77.074,3.3220024108887003,0.805226821776352,79.5437073170732,-73271.0,48.9,37.30509742
3337,CYP,2000-2015,6.29248099339968,18544.2344940095,1751760350.0,-1066124233.1696801,100.0,66.921,-3.388999938964801,0.0628733455501404,80.2910487804878,22509.0,12.5,71.7159
3338,CZE,2000-2015,7.894759056007021,10096.4061589378,109466217034.0,29241946251.619896,100.0,72.992,1.2279968261718963,0.139449271716102,79.4731707317073,59997.0,20.0,75.6688387
3339,DNK,2000-2015,19.4827269795547,27923.9349006736,40066519997.0,-5617812706.978508,100.0,87.676,-4.5989990234375,0.518624291000722,81.1,106841.0,37.4,96.3305
3340,DJI,2000-2015,2.707832181361301,,873851114.1120901,,46.7273979187012,77.343,3.5509986877441975,0.918611469749231,62.2498292682927,6002.0,12.7,11.92243143
3341,DMA,2000-2015,-1.1690493558764103,,65905000.0,7356022.041244701,100.0,69.539,,0.0659659382644971,,,21.9,65.0
3342,DOM,2000-2015,0.6204092453046002,4509.47834214008,7384400000.0,7996457820.306299,98.470979,78.98,1.7069969177245952,1.97793209366988,73.7036829268293,-153010.0,20.8,54.21576634
3343,ECU,2000-2015,-7.814887876774401,3163.89766840074,17796971000.0,14744477844.3455,98.976067,63.742,-0.5450019836425994,3.85857414029947,76.081512195122,-38001.0,41.6,48.94043379
3344,EGY,2000-2015,-1.6891874699278002,2175.30106011812,48995641072.0,33338117621.281395,99.8,43.135,1.3440017700194957,3.8502841838129,71.2956585365854,-275026.0,,37.81938343
3345,SLV,2000-2015,-22.6985393604305,3447.73304191635,5468400000.0,1336064004.66508,95.125416,66.726,1.8789978027344034,0.912326808782312,73.0030975609756,-240415.0,32.1,26.80260496
3346,GNQ,2000-2015,-46.19926061876019,4565.06252104807,2949000000.0,,67.5613708496094,39.923,1.320999145507912,15.9531807054081,57.5083902439024,90001.0,24.0,21.31999999
3347,ERI,2000-2015,3.5218435629826956,,549000000.0,,45.8334197998047,,1.381004333496108,,64.6243902439025,-159999.0,22.0,1.083733116
3348,EST,2000-2015,5.414998465408598,9407.5540297286,9482339050.0,2625028079.15824,100.0,67.538,7.0320014953613,0.882827997460237,77.1317073170732,-10516.0,23.8,88.4118116
3349,ETH,2000-2015,-3.234201890489601,,15653127245.2567,5584305756.818661,27.2,19.472,1.3570022583008097,14.2809583947515,65.0082926829268,-60001.0,38.8,11.6
3350,FJI,2000-2015,-15.307441681591904,,1250875000.0,173592092.01152998,100.0,53.728,-3.0460014343262003,1.47486836386014,70.2242682926829,-28720.0,16.0,42.5
3351,FIN,2000-2015,9.521046894638896,25299.1556828463,26010975152.0,3528266751.5084,100.0,84.221,-1.7900009155274006,0.587448904736959,81.3853658536585,81416.0,41.5,86.42213333
3352,FRA,2000-2015,3.87663863725642,22979.1503718171,234463624677.0,20655723820.01703,100.0,79.52,0.05599975585929684,0.0418825530160052,82.6707317073171,361722.0,26.2,84.6945
3353,GAB,2000-2015,8.2670965438396,3084.67103207945,2094893569.0,290844911.2337799,89.4941940307617,87.156,-10.327999114990199,13.1049669953357,65.6844146341464,85442.0,14.2,45.78453653
3354,GMB,2000-2015,-15.0763850175532,487.839971889429,229798576.238441,70485761.03999789,47.2105140686035,59.632,0.4570007324219034,7.66528600072556,60.9574390243902,-13476.0,9.4,16.5
3355,GEO,2000-2015,-15.361297692719798,,6572000000.0,,100.0,53.641,2.3579978942871023,0.956469514569395,72.9661219512195,-305269.0,11.3,47.56975964
3356,DEU,2000-2015,9.67844036974744,24970.9875612991,554194519480.0,157862932115.34204,100.0,75.301,3.6329994201659943,0.067989467511545,81.090243902439,1777126.0,36.5,87.5898
3357,GHA,2000-2015,-26.398588952135,1049.77932022238,10492060000.0,,78.3,54.042,5.7730026245117045,17.0852204047907,62.407243902439,-49999.0,10.9,31.44785241
3358,GRC,2000-2015,8.565008486883618,15553.63654889,14865700325.0,-12207993412.455898,100.0,78.007,-7.825000762939503,0.0948263136248364,81.5878048780488,-161799.0,19.7,66.835
3359,GRL,2000-2015,3.3454666364044403,18676.0861925067,301788181.82672906,,100.0,86.436,,,,,,67.60044348
3360,GRD,2000-2015,0.6069533218203098,,104788000.0,-4261753.505266994,90.8073348999023,35.591,,0.0,73.4995365853659,-4274.0,33.3,53.81
3361,GTM,2000-2015,-2.8397433142830053,2672.65477596134,12848900000.0,4351861663.90505,85.494371,51.571,-0.9129981994629048,2.29220828552765,73.0429756097561,-50131.0,13.9,28.80594156
3362,GIN,2000-2015,-5.607113275265505,327.903520409172,1586715882.35294,579319421.7520101,27.6412677764893,37.161,11.481002807617188,24.5391627527217,59.3989512195122,-250000.0,21.9,8.2
3363,GNB,2000-2015,-4.177703582373198,508.638962372358,167730915.546538,,17.2,49.332,0.6360015869140909,21.4471928793474,56.9503902439024,-10003.0,13.7,3.540706917
3364,GUY,2000-2015,-15.488305188428402,,901900000.0,-86764825.44525301,86.9,28.553,-0.5539970397949006,18.4728418715491,66.5393658536586,-27278.0,30.4,34.0
3365,HTI,2000-2015,2.3510800615755016,674.033532275978,2668660000.0,,37.9401092529297,58.645,-0.2740020751952983,1.19979978251785,63.0107804878049,-150000.0,4.2,12.1977
3366,HND,2000-2015,-1.0866639493550991,1637.32877095936,7109196300.0,1554841073.65484,88.653773,54.73,-2.6149978637694957,2.49451983253052,73.3246097560976,-15001.0,25.8,27.61981381
3367,HKG,2000-2015,1.1951533975450048,24550.5590551172,345241822000.0,1719194461.7013016,100.0,100.0,0.6319999694824006,0.00127124641820535,84.2780487804878,74892.0,,84.94835296
3368,HUN,2000-2015,5.194525151782599,7254.87528643065,59858375177.0,9152860879.482903,100.0,71.227,4.332996368408196,0.305946081984166,75.9609756097561,29999.0,10.1,72.8347
3369,ISL,2000-2015,15.762466332371602,23288.0750546505,2720482879.22262,,100.0,94.137,-4.241004943847599,0.000291614232701504,82.8609756097561,-2163.0,41.3,98.2
3370,IND,2000-2015,-15.043172727112001,973.033999719916,341343350000.0,440854069379.752,79.1692581176758,32.747,-4.5410003662110014,1.8768935597518,68.3326097560976,-2578213.0,12.0,26.0
3371,IDN,2000-2015,-7.515364768892397,2122.33342164081,99099800000.0,188714465722.97003,97.01,53.742,-0.012001037597698883,2.32443024936689,69.0386341463415,-835000.0,17.1,21.97606771
3372,IRN,2000-2015,0.499534318994114,,27902000000.0,,99.4416809082031,73.375,0.7529983520508026,,75.7426341463415,-400001.0,3.1,45.33497588
3373,IRQ,2000-2015,0.5485327519748661,,38616000000.0,36811043787.4319,98.7906036376953,69.471,1.8120002746582031,28.6422591984795,69.6346097560976,463665.0,26.5,17.22
3374,IRL,2000-2015,6.43755675475602,23258.4497978104,25540986447.0,53361811099.88059,100.0,63.241,-2.4459991455077983,0.0461044905696479,81.5024390243902,-139996.0,16.3,80.1224
3375,ISR,2000-2015,3.3720357343400504,19045.4570927096,27303600000.0,,100.0,92.14,5.923999786376903,0.222196051197011,82.0512195121951,19497.0,26.7,77.35208966
3376,ITA,2000-2015,11.970843792984398,20365.7374751198,172295631959.0,-52054713029.23004,100.0,68.964,-0.062000274658203125,0.0769537973015675,83.490243902439,264145.0,31.0,58.14173496
3377,JAM,2000-2015,4.086271316519801,3776.60724867642,1669934000.0,-239241256.34958982,97.0973892211914,54.788,-1.3510017395018963,1.3564887811134,75.8066829268293,-93096.0,12.7,42.22122119
3378,JPN,2000-2015,1.61087350037523,26599.248475097,268471177000.0,51870817476.11011,100.0,93.498,-2.2369995117187997,0.0172369027729369,83.8436585365854,358133.0,9.5,91.05802839
3379,JOR,2000-2015,1.04466191991588,2622.08793037326,15877904507.042301,4525095778.46188,100.0,83.679,-1.4529991149901988,1.18621352902612,74.1910243902439,975285.0,12.0,60.11438269
3380,KAZ,2000-2015,-1.14243771716924,5387.75305778175,25527700000.0,40842252488.984406,100.0,53.247,6.559001922607401,9.18619552749341,72.0,159807.0,26.2,72.9
3381,KEN,2000-2015,-3.5172143300533065,871.525557217417,12988161000.0,5227568528.737631,36.0,25.622,-2.609001159667997,3.29122515598135,66.6456585365854,-50000.0,19.7,21.0
3382,KIR,2000-2015,-1.89920846748675,,75000000.0,,48.0785179138184,44.304,,0.087440512145841,66.0521951219512,-2130.0,8.7,12.99748389
3383,KOR,2000-2015,2.137648473986574,11996.2020781069,276018000000.0,220707211816.67798,100.0,82.474,0.271999359130902,0.0186524114239323,82.1558536585366,169634.0,16.3,89.64863086
3384,KWT,2000-2015,0.0,10639.1979753452,24114446000.0,,100.0,98.342,0.08499908447269888,39.1312231389997,74.7468292682927,670000.0,1.5,77.52326901
3385,KGZ,2000-2015,-6.916187970977198,900.145461048871,3515500000.0,629155910.0492101,99.8,35.707,-1.8689994812012003,7.70840516620162,70.6512195121951,-137902.0,19.2,30.24704278
3386,LAO,2000-2015,3.2551240980711924,,4698000000.0,2898994876.453764,78.0885009765625,38.614,-2.4020004272459943,11.6325019156146,66.2840487804878,-177488.0,25.0,18.2
3387,LVA,2000-2015,4.415674213809005,8958.17688158449,11285819767.0,1696081798.3420396,100.0,67.382,6.271999359130902,0.989382754625472,74.1243902439024,-83325.0,18.0,79.2006
3388,LBN,2000-2015,-1.6970441784679102,6117.84275433984,12208000000.0,3478373245.3067904,100.0,87.792,3.4660034179687997,0.00178780886039578,79.498243902439,1250000.0,3.1,74.0
3389,LBR,2000-2015,-1.0067987082593959,493.122395626334,1569200000.0,135615238.8950064,9.14063453674316,49.701,1.0270004272461009,46.440583662763,61.9802195121951,-20000.0,11.0,5.903867603
3390,LTU,2000-2015,10.886598311560597,9997.43135084766,22723856200.0,6479313830.39812,100.0,66.508,3.2470016479491974,0.366935830873552,75.119512195122,-146217.0,23.4,71.378
3391,LUX,2000-2015,0.11376948314308066,34064.5111918867,12064608739.0,421042481.1955795,100.0,90.16,3.0850028991699006,0.0592831224335687,82.2292682926829,48704.0,28.3,97.3341
3392,MAC,2000-2015,10.549234806552946,15127.6569132003,7977614225.0,,100.0,100.0,9.155998229980398,0.000712761956618522,83.5949024390244,42350.0,,77.60013186
3393,MKD,2000-2015,-1.074471953106098,3533.63350088765,,1496267120.18699,100.0,57.104,4.786998748779297,2.04019070497824,75.5243170731707,-8853.0,33.3,70.3802
3394,MDG,2000-2015,-4.836011712359095,343.416573302268,1697732322.8529902,977632021.9469101,16.8189811706543,35.105,3.0450057983399006,12.8366700900236,65.5078292682927,-7500.0,20.5,4.17397219
3395,MWI,2000-2015,-1.9494838101252014,409.107805460354,1779614000.0,616128210.1035451,11.9,16.272,2.9089965820312074,9.61011521802032,62.5433658536585,-30000.0,16.7,9.298148347
3396,MYS,2000-2015,-1.9737294890603003,5619.81374042392,94047975000.0,41293831082.54979,100.0,74.705,0.22499847412110086,4.84036507020005,75.2201951219512,781650.0,10.4,71.06406781
3397,MDV,2000-2015,-1.218582317027611,,1507300000.0,313714578.473695,100.0,45.536,12.109001159667997,0.0100592868434532,77.1202682926829,21916.0,5.9,54.46195515
3398,MLI,2000-2015,-2.0723164668070098,536.151322534213,2994321244.39936,1302984925.24961,27.293140411377,39.916,13.649002075195298,12.49653102511,57.4577073170732,-302449.0,8.8,10.33
3399,MLT,2000-2015,3.9521731718218,13305.8538068936,2377661523.0,,100.0,95.407,2.737998962402301,0.0,81.9463414634146,9447.0,12.9,76.184
3400,MHL,2000-2015,0.234741784037559,,84276000.0,,90.0197906494141,72.684,,0.0,,,9.1,19.2824418
3401,MRT,2000-2015,-11.830660430307205,642.321337687241,1493798424.22749,1129508125.796659,38.8,59.859,4.4869995117187,,63.0463658536585,40000.0,25.2,15.19912669
3402,MUS,2000-2015,-9.7812895814444,6617.79304312084,2697279000.0,503672659.4095099,99.1661758422852,39.671,1.0690002441406037,0.00125629361287519,74.3531707317073,-12079.0,11.6,50.13931848
3403,MEX,2000-2015,-2.3684579200968603,6542.28060027246,225816329000.0,66784597835.45599,99.172928,79.246,0.661998748779304,2.26483496921619,76.8813658536586,-300000.0,42.4,57.43104299
3404,FSM,2000-2015,0.10367336722518017,,133240000.0,-9002055.865921801,71.6941604614258,22.424,,0.0362940064515904,69.0466341463415,-8192.0,0.0,31.50108128
3405,MNG,2000-2015,-1.7440017285179197,2295.88400262873,3182500000.0,2860099915.68943,85.5676956176758,72.04,-0.16899871826170454,16.5155373288615,69.1158780487805,-15001.0,14.5,21.43603111
3406,MNE,2000-2015,,5613.96777221616,,327948298.72212905,100.0,64.026,-1.3370018005371023,0.721899079866535,76.8643170731707,-3112.0,17.3,68.11958104
3407,MAR,2000-2015,-3.4810504470605004,1865.15741177463,26566227302.105103,10972734033.256802,91.6,60.195,-1.5360031127929048,2.56584217323769,75.5201463414634,-307108.0,17.0,57.08
3408,MOZ,2000-2015,-4.754629988344803,372.402886250769,7176221000.0,1856726148.044831,21.2199840545654,32.214,-5.861000061035206,13.0566610799276,57.6092682926829,-25000.0,39.6,16.93353299
3409,MMR,2000-2015,-11.650499495886294,,14484100000.0,19654806008.7569,52.0,34.098,1.1160049438475994,4.84433946147372,66.3856341463415,-474278.0,12.7,21.72583401
3410,NAM,2000-2015,-5.896588017042401,4084.98666325078,6096270000.0,2118362112.7684,49.5637817382813,46.66,-1.6350021362304972,2.32218448823216,63.6364390243902,-1371.0,41.3,25.68785182
3411,NPL,2000-2015,-3.907736988071406,562.700985360856,5078583000.0,956561578.9596899,84.9,18.615,-3.538002014160199,1.46712890922587,69.8698536585366,-372369.0,29.5,17.58161801
3412,NLD,2000-2015,3.9153022406427596,22087.826513988,294932819452.0,4038275458.916992,100.0,90.496,-1.817001342773402,0.510489188584837,81.7073170731707,62687.0,37.3,91.72413793
3413,NZL,2000-2015,1.9769592285978028,21460.8645716309,22644058000.0,6603283056.814098,100.0,86.284,3.1420021057127983,0.870256032933725,81.4568292682927,90895.0,31.4,88.22288882
3414,NIC,2000-2015,-6.524515372139497,1527.64195608859,5270500000.0,1293016756.4668097,81.853073,58.779,6.792999267578196,4.11474558806679,75.038,-135000.0,41.3,19.7042915
3415,NER,2000-2015,-9.556483596060104,269.622287961517,1584762000.0,,14.3096446990967,18.732,2.6739997863769034,14.7719677650648,59.6818780487805,-28497.0,13.3,2.476219975
3416,NGA,2000-2015,1.0844833383417125,1612.73812023205,39279000000.0,48708253576.228096,57.6521377563477,47.776,1.6819992065428977,4.70967762058714,52.9779268292683,-300000.0,5.6,24.5
3417,NOR,2000-2015,-3.099507849869596,39226.3569393321,42032576413.879196,-2755229797.325012,100.0,80.473,-1.7589988708495952,5.41230359759348,82.1,221814.0,39.6,96.8103
3418,OMN,2000-2015,0.0,5189.08201709369,23876000000.0,,100.0,77.641,12.780002593994105,22.9307938446125,77.1218292682927,817500.0,1.2,66.13381127
3419,PAK,2000-2015,-3.1824831119703987,912.585684304901,32931100000.0,21198024128.774296,97.5348434448242,38.758,3.3810005187987997,1.2182891752819,66.3321707317073,-1181920.0,20.6,14.0
3420,PLW,2000-2015,,,26603941.0,-12433143.4456141,99.8103,87.071,,0.0,,,0.0,
3421,PAN,2000-2015,-14.627065359832702,5576.15991090306,16932000000.0,7588347224.513499,91.5969619750977,66.592,7.137001037597706,0.18649587915768,77.8174390243903,28105.0,18.3,51.20542499
3422,PNG,2000-2015,-16.346486473614306,,1749000000.0,,20.2644500732422,13.005,-1.5110015869140057,,65.3877073170732,-1001.0,2.7,7.9
3423,PRY,2000-2015,-7.2948127260053965,2515.40713293898,8098213000.0,1557703192.0974197,99.000716,59.666,4.5260009765625,2.19758586297901,73.0429756097561,-86700.0,15.0,48.43868795
