,year,country_code,renewable energy share 2000-14,household expenditure 2015,merchandise imports 2000-15,imports of goods and services,industry value added 2000-15,electricity access 2014,urbanization rate,employment ratio,natural resource rents,life expectancy,net migration,women in parliament,internet use
117,2005 [YR2005],AUS,6.71197573579166,26740.86724810949,125281000000.0,20.770010131712258,249808026567.11984,100.0,88.0,61.2649993896484,5.21246020300474,80.84146341463415,,24.7,63.0
118,2006 [YR2006],AUS,6.85719137204002,27179.943598762857,139253000000.0,21.392787678600403,256928195760.50284,100.0,88.15,61.7869987487793,6.41553384386792,81.04146341463415,,24.7,66.0
119,2007 [YR2007],AUS,6.95158584155545,28300.8129312554,165336000000.0,21.488633855661003,268462938764.20377,100.0,88.298,62.4830017089844,8.23078596053749,81.29268292682927,1132688.0,26.7,69.45
120,2008 [YR2008],AUS,6.79705889520393,29051.680231088147,200273000000.0,22.342974985769533,279622981356.68744,100.0,88.445,62.8279991149902,10.2626501319463,81.39512195121952,,26.7,71.67
121,2009 [YR2009],AUS,6.76544114591051,28546.41745489985,165471000000.0,22.40788387014802,281666175323.1409,100.0,88.59,61.8569984436035,6.48028241545609,81.54390243902441,,27.3,74.25
122,2010 [YR2010],AUS,8.55276141520674,28745.499635174045,201639000000.0,20.404806752636592,287855192460.1427,100.0,88.733,62.125,9.58182220697495,81.69512195121953,,24.7,76.0
123,2011 [YR2011],AUS,8.47219788520597,29428.613081614825,243701000000.0,20.092779426591097,292818465493.32355,100.0,88.875,62.265998840332,10.5603550642457,81.89512195121951,,24.7,79.4876977139029
124,2012 [YR2012],AUS,8.44370522678695,29669.312919110987,260940000000.0,21.374957180904726,308578278651.0946,100.0,89.015,61.8650016784668,7.77284954882897,82.04634146341463,1023107.0,24.7,79.0
125,2013 [YR2013],AUS,9.32059312850134,29617.40913168706,242140000000.0,20.879014408237094,315430558584.9637,100.0,89.153,61.3400001525879,8.29258629518449,82.14878048780488,,26.0,83.453497167
126,2014 [YR2014],AUS,9.49756781534329,29964.28530187481,236933000000.0,21.08551266085513,325823111369.64386,100.0,89.289,60.8629989624023,7.31074835849666,82.30000000000001,,26.0,84.0
127,2015 [YR2015],AUS,,30325.776698028556,208684000000.0,21.130465004675276,329793212968.03516,,89.423,60.7809982299805,4.80273319626484,82.45121951219514,,26.7,84.560519347399
128,2000 [YR2000],AUT,26.3878525291494,22775.165163724978,72394154148.0,42.04407659951785,91474235829.24617,100.0,65.8,55.568000793457,0.150903763681648,78.1268292682927,,26.8,33.7301329516915
129,2001 [YR2001],AUT,25.4836793642575,22981.767539450368,74632731165.0,42.945772493126626,93466713225.50623,100.0,65.801,56.0,0.156366055349817,78.57560975609756,,26.8,39.1854501811114
130,2002 [YR2002],AUT,24.6848648630908,23041.05881767824,78299111942.0,41.650700952905325,92801401844.14258,100.0,65.806,56.0559997558594,0.157369736847701,78.67804878048783,178117.0,,36.56
131,2003 [YR2003],AUT,22.5787983746984,23325.55121668132,99531532284.0,41.91172412133148,94654616008.82562,100.0,65.812,56.3470001220703,0.155301071823875,78.63170731707318,,33.9,42.7
132,2004 [YR2004],AUT,23.2193693985563,23721.448290121556,119905323989.0,44.01804567043782,97735121340.15762,100.0,65.818,54.9640007019043,0.13152976680233,79.18048780487806,,33.9,54.28
133,2005 [YR2005],AUT,24.0648390931003,24067.87284327206,127327125119.852,45.53122860132584,99730499225.9769,100.0,65.824,55.6440010070801,0.164839770879922,79.33170731707318,,33.9,58.0
134,2006 [YR2006],AUT,26.3464137784219,24458.145897870007,137211935481.216,47.39862953039275,103639471787.44067,100.0,65.829,56.5060005187988,0.202901582564989,79.88048780487806,,32.2,63.6
135,2007 [YR2007],AUT,28.8156586078612,24635.847030574027,163037309112.38,48.33368284427125,108956837315.70401,100.0,65.835,57.5359992980957,0.231193168977902,80.18048780487806,153763.0,32.8,69.37
136,2008 [YR2008],AUT,29.4951223843986,24766.410232789625,184293265471.038,48.97012263779732,108657027351.53773,100.0,65.841,58.1160011291504,0.261262719883311,80.43170731707318,,27.3,72.87
137,2009 [YR2009],AUT,30.7736277120131,24843.66303192136,143063440590.844,41.9111804547187,96136991325.75252,100.0,65.847,57.5470008850098,0.171181270291715,80.33170731707318,,27.9,73.45
138,2010 [YR2010],AUT,30.9488786222333,25027.307624009623,159009055433.475,47.67948002138293,99668873756.02657,100.0,65.852,57.6040000915527,0.216120111597594,80.58048780487806,,27.9,75.17
139,2011 [YR2011],AUT,31.2728885726659,25267.11486249668,191417450632.608,51.152038613968784,103305504916.54715,100.0,65.858,57.8880004882813,0.25733281155523,80.9829268292683,,27.9,78.7399930986888
140,2012 [YR2012],AUT,33.7012028931432,25277.73607249625,178513067040.0,51.20320275522319,105225509806.56001,100.0,65.864,57.976001739502,0.254511246267522,80.93658536585367,147089.0,27.9,80.0299939169903
141,2013 [YR2013],AUT,34.6870017542905,25095.927536101746,183277401570.0,50.61060634391667,105825460841.00662,100.0,65.884,57.7299995422363,0.239902474848834,81.13658536585366,,33.3,80.6188
142,2014 [YR2014],AUT,35.7839266718351,24846.06061309429,182006227050.0,49.716168267065676,106274414243.19368,100.0,65.919,56.8409996032715,0.204182419043399,81.49024390243903,,32.2,81.0
143,2015 [YR2015],AUT,,24582.0072399693,156105762400.0,49.05197189117001,107282923733.91107,,65.968,56.7910003662109,0.133046800018507,81.8439024390244,,30.6,83.9263
144,2000 [YR2000],AZE,2.06564588185423,1078.480520265635,1172000000.0,38.378094995866974,5883232095.56216,98.0155639648438,51.386,56.3289985656738,35.2063265659256,66.75824390243903,,,0.147757575623251
145,2001 [YR2001],AZE,1.75252334821514,1036.7264103639793,1431000000.0,37.317930243058164,6370578660.412005,98.3699340820313,51.587,56.8240013122559,27.5300367362563,67.15029268292683,,10.5,0.305564637615618
146,2002 [YR2002],AZE,2.35189873478656,1156.9193632987913,1665500000.0,50.0489340925436,7313221994.155317,100.0,51.787,57.2949981689453,25.3848305082266,67.56107317073172,10655.0,10.5,4.99971367812957
147,2003 [YR2003],AZE,2.9447819719685002,1214.5187548096176,2626200000.0,65.55051143916603,8227991122.298077,99.0592803955078,51.988,57.6860008239746,27.2143025348361,68.00368292682928,,10.5,
148,2004 [YR2004],AZE,3.07078458998418,1332.1809527371522,3516000000.0,72.71588455271211,9182951626.7786,99.3883361816406,52.189,58.3370018005371,29.128559141198,68.47019512195122,,10.5,
149,2005 [YR2005],AZE,3.36519598982998,1598.1537596173948,4349857000.0,52.897014973048506,13171671122.554312,99.6729049682617,52.389,58.701000213623,38.8728169598673,68.93726829268293,,13.0,8.03037535616454
150,2006 [YR2006],AZE,2.861586974074,2155.6101797567976,5269338000.0,38.7593857538289,19629632307.231037,99.5,52.589,59.0439987182617,44.5574072580935,69.37524390243902,,11.3,11.9921773343674
151,2007 [YR2007],AZE,3.78870003740937,2516.8076964875495,6045019000.0,28.513698982740078,26074607652.144882,99.9670104980469,52.79,59.181999206543,38.853288495858,69.75651219512197,-96798.0,11.4,14.54
152,2008 [YR2008],AZE,3.08630746507673,2626.8053159305628,7574000000.0,23.466759016573153,27863006200.528393,99.9960632324219,52.99,60.3479995727539,38.1583498192422,70.0639512195122,,11.4,17.08
153,2009 [YR2009],AZE,3.26914467197031,2737.212173909227,6514000000.0,23.1082959987641,30152225536.951534,100.0,53.19,61.0340003967285,26.601546785726,70.29368292682929,,11.4,27.4
154,2010 [YR2010],AZE,4.44973384048295,2299.876404435914,6746000000.0,20.68126692570352,31738881275.694527,100.0,53.401,60.8899993896484,30.4655902074112,70.45131707317074,,16.0,46.0
155,2011 [YR2011],AZE,3.55633194374139,2812.779984166672,10166471000.0,24.081064475250567,30925368454.796707,100.0,53.623,60.6650009155273,35.1195334417431,70.55180487804877,,16.0,50.0
156,2012 [YR2012],AZE,2.84552178502876,2836.7163459505023,10417471000.0,25.28843343562765,36676523906.99694,100.0,53.856,60.9490013122559,31.9902213429734,70.62395121951221,-16125.0,16.0,54.2
157,2013 [YR2013],AZE,2.52609486988145,,10320593000.0,26.651026090543468,37336701334.39141,100.0,54.1,61.3600006103516,26.4927956901432,70.69058536585368,,16.0,73.000001372
158,2014 [YR2014],AZE,2.11681848302002,,9332001000.0,26.205646117870334,36701977302.069664,100.0,54.355,61.5309982299805,22.0814143983864,70.76321951219512,,15.6,75.0000156363396
159,2015 [YR2015],AZE,,,9773629000.0,34.80673041559397,35967937890.87603,,54.62,61.7809982299805,13.3636474483874,70.84878048780489,,16.9,77.0
160,2000 [YR2000],BHS,,18084.860894777437,2074000000.0,46.845288667718584,987098777.8894583,95.5830459594727,82.009,65.0950012207031,0.00835559564454632,72.25429268292685,,15.0,8.0
161,2001 [YR2001],BHS,0.449767772198006,17894.44822550018,1912000000.0,43.27529585365244,857947482.5483783,96.065547,82.064,66.0540008544922,0.00858443834207747,72.54509756097562,,15.0,11.8
162,2002 [YR2002],BHS,0.415960382815315,18211.44076429876,1728000000.0,38.40430491768032,907567458.0277456,96.4999771118164,82.118,64.9400024414063,0.0102431136168236,72.84126829268294,15483.0,,18.0
163,2003 [YR2003],BHS,1.6886291415534,17770.243097632072,1762000000.0,39.699872663745225,1037775644.6054604,96.9514770507813,82.172,64.0790023803711,0.00908684225256064,73.12729268292684,,20.0,20.0
164,2004 [YR2004],BHS,1.70469945676016,17134.325784153243,1905000000.0,42.553626353582736,996063534.8369706,97.4035263061523,82.226,64.859001159668,0.0080674547185435,73.39465853658537,,20.0,22.0
165,2005 [YR2005],BHS,1.83639091139938,18163.419397369966,2311600000.0,48.015227176170114,1117128951.0250063,97.8600311279297,82.28,65.1520004272461,0.00789631199834358,73.6388780487805,,20.0,25.0
166,2006 [YR2006],BHS,2.16817269225998,18333.03438210063,2727300000.0,55.45303121376601,1273600732.2501543,98.3327484130859,82.334,67.4199981689453,0.00942913562973911,73.85846341463416,,20.0,26.0
167,2007 [YR2007],BHS,3.70660424714665,18210.159333461674,2956300000.0,53.96552660922064,992383234.0726339,98.8042602539063,82.388,67.5810012817383,0.0100306339644562,74.05946341463415,14363.0,12.2,27.0
168,2008 [YR2008],BHS,2.14639382180861,17197.296427746616,3199000000.0,53.98326664241543,1130656955.4100027,99.2550964355469,82.442,67.6839981079102,0.0112515446849025,74.24743902439025,,12.2,31.54
169,2009 [YR2009],BHS,1.91509448940823,15156.869305019593,2535300000.0,47.672634271099746,1048454416.6961206,99.626708984375,82.495,63.4729995727539,0.0110023911618701,74.4239024390244,,12.2,33.88
170,2010 [YR2010],BHS,1.77528318798156,15065.182688896772,2590600000.0,49.24146649810366,1197234999.9999998,99.8636627197266,82.549,63.5499992370605,0.0195222002123309,74.59239024390244,,12.2,43.0
171,2011 [YR2011],BHS,1.53965351071842,14451.17422691229,2965700000.0,57.31305449936629,1254794374.9999998,99.9685363769531,82.606,63.3740005493164,0.0169526692504553,74.75441463414636,,12.2,65.0
172,2012 [YR2012],BHS,1.23343212779843,14853.783190863945,3385500000.0,59.25705441123943,1362217858.200053,99.9966125488281,82.667,63.7540016174316,0.0154776042299196,74.91446341463416,9672.0,13.2,71.7482028146963
173,2013 [YR2013],BHS,0.843903233721993,14391.994490666584,3165900000.0,56.25440037549871,1441339238.5349474,100.0,82.732,62.1590003967285,0.0178610443795167,75.07353658536587,,13.2,72.0
174,2014 [YR2014],BHS,1.09819653044,14884.835255419275,3344200000.0,61.29032258064516,1460451778.9056284,100.0,82.801,62.140998840332,0.0226017944099059,75.23365853658537,,13.2,76.92
175,2015 [YR2015],BHS,,13746.400376988808,2954000000.0,47.199006098938334,1060172787.2890341,,82.874,62.2070007324219,0.0207552618921151,75.39682926829269,,13.2,78.0
176,2000 [YR2000],BHR,0.0,,4633000000.0,56.62841844518793,,,88.372,64.7519989013672,4.38972135438835,74.59948780487807,,,6.15373254647607
177,2001 [YR2001],BHR,0.0,,4306000000.0,53.41544006657553,,100.0,88.369,64.7190017700195,4.27856385101542,74.7818292682927,,,15.0386342513918
178,2002 [YR2002],BHR,0.0,,5013000000.0,58.38986287701077,,100.0,88.37,64.4759979248047,3.81673965179666,74.9540731707317,133500.0,,18.0507208881153
179,2003 [YR2003],BHR,0.0,,5657181000.0,56.028468446409654,,100.0,88.376,64.5530014038086,4.10193165080572,75.11770731707318,,0.0,21.5549449917804
180,2004 [YR2004],BHR,0.0,,7384562000.0,62.13213015035992,,100.0,88.386,64.8339996337891,4.15882506319011,75.27321951219511,,0.0,21.4586805077435
181,2005 [YR2005],BHR,0.0,,9393069000.0,64.41946295529462,,100.0,88.4,65.9069976806641,5.68304424517688,75.42214634146342,,0.0,21.3037335136591
182,2006 [YR2006],BHR,0.0,6645.203829429374,10515160000.0,62.46424927061326,,100.0,88.419,66.5530014038086,6.20882414781794,75.56646341463416,,2.5,28.2439524318043
183,2007 [YR2007],BHR,0.0,6444.626752297135,11488000000.0,58.1055213402395,,100.0,88.441,67.3539962768555,5.88969071227589,75.70775609756097,316544.0,2.5,32.91
184,2008 [YR2008],BHR,0.0,7497.747955406941,14980000000.0,63.30522824907497,,100.0,88.468,68.2890014648438,6.73889862312993,75.84751219512196,,2.5,51.95
185,2009 [YR2009],BHR,0.0,7824.792796614027,10100000000.0,49.49813154437742,,100.0,88.5,69.2809982299805,5.32513912954288,75.98778048780488,,2.5,53.0
186,2010 [YR2010],BHR,0.0,8534.08973727495,12260000000.0,50.935076782727684,11564787234.042553,100.0,88.535,70.2440032958984,4.83211645139003,76.12756097560977,,2.5,55.0
187,2011 [YR2011],BHR,0.0,8832.173522960564,12730000000.0,73.76495913601869,11732712765.957445,100.0,88.575,69.6259994506836,7.64426914572316,76.26785365853661,,10.0,76.9999665032303
188,2012 [YR2012],BHR,0.0,8781.267428044213,12830000000.0,83.74172053687421,11527021276.595743,100.0,88.619,69.0989990234375,8.70714979747695,76.40763414634146,29915.0,10.0,88.0
189,2013 [YR2013],BHR,0.0,9539.12681315994,14360000000.0,86.12034050396528,12508085106.382977,100.0,88.667,68.6340026855469,8.59310775640719,76.54595121951219,,10.0,90.0000397
190,2014 [YR2014],BHR,0.0,9325.646463922627,13910000000.0,79.51389939922477,13151648936.17021,100.0,88.719,68.3669967651367,8.19214043897811,76.68326829268294,,7.5,90.5031334814656
191,2015 [YR2015],BHR,,9255.211746604633,9900000000.0,71.65488083723251,13436382978.723402,,88.775,68.3430023193359,4.94781241251817,76.81909756097562,,7.5,93.4783011354165
192,2000 [YR2000],BGD,59.0084880141566,409.7550319701373,8883000000.0,16.9775131339119,14014160968.907393,32.0,23.59,68.1679992675781,0.613407367427596,65.3479756097561,,9.1,0.0710394230507683
193,2001 [YR2001],BGD,55.7938477824482,418.6520421446443,9018000000.0,18.71145786494678,15059852771.848238,33.7862129211426,24.096,67.3669967651367,0.676894026054263,65.93017073170734,,,0.129807973947512
194,2002 [YR2002],BGD,54.3221045121375,415.35511315159783,8592000000.0,16.557411788962977,15933777507.84971,36.0986824035645,24.756,66.5609970092773,0.599377834929077,66.47817073170732,-1700003.0,2.0,0.13992028850905
195,2003 [YR2003],BGD,52.6378615722665,424.6659281822859,10434000000.0,16.226736204216692,16982490898.521086,38.4078102111816,25.429,65.1279983520508,0.618256083275454,67.00014634146342,,2.0,0.163877665498048
196,2004 [YR2004],BGD,52.1235952549655,442.72813075026147,12036000000.0,15.711725203107797,18179632834.94937,40.6,26.114,64.2590026855469,0.706924506935326,67.49719512195124,,2.0,0.199036333744363
197,2005 [YR2005],BGD,50.7759714406451,465.53548531290005,13889000000.0,20.00409296653672,19621708751.03122,44.23,26.809,63.6119995117188,1.13771035040138,67.97185365853659,,14.8,0.24163732563671
198,2006 [YR2006],BGD,48.9024018650295,491.7047773343282,16034000000.0,21.75846086730336,21544224143.77643,45.3540992736816,27.517,62.6759986877441,1.68657270028145,68.42563414634148,,15.1,1.0
199,2007 [YR2007],BGD,47.4829196084646,521.8986974434076,18596000000.0,22.947047806683052,23489199693.273243,46.5,28.237,62.2070007324219,1.58452474312364,68.8599756097561,-3570954.0,,1.8
200,2008 [YR2008],BGD,45.6027233229582,536.5938372319184,23860000000.0,24.962055550483218,25141320550.07157,50.0321769714355,28.968,61.9910011291504,1.62000628843361,69.2778536585366,,6.3,2.5
201,2009 [YR2009],BGD,43.7115284813034,542.875644355424,21833000000.0,23.15266331740966,26879383598.069984,52.3852157592773,29.709,59.9589996337891,1.10087906659055,69.68378048780488,,18.6,3.1
202,2010 [YR2010],BGD,41.0720168471852,561.5457733559634,27821200000.0,21.77872998514053,28769596138.085346,55.26,30.462,59.4819984436035,1.2086738903886,70.08029268292684,,18.6,3.7
203,2011 [YR2011],BGD,39.4583732246426,591.1503966024997,36213900000.0,27.49877488019595,31364363465.396187,59.6,31.225,59.4029998779297,1.52576343892373,70.47195121951222,,19.7,4.5
204,2012 [YR2012],BGD,38.6339667789608,608.2979946651279,34173100000.0,27.949333884189624,34323778956.73474,59.4793243408203,31.99,59.3429985046387,1.46504294943572,70.86026829268293,-2226481.0,19.7,5.0
205,2013 [YR2013],BGD,38.8229019203841,632.0032817503075,37085100000.0,26.75852861360712,37632371200.54293,61.5,32.753,59.4300003051758,1.10628656748037,71.24524390243903,,19.7,6.63
206,2014 [YR2014],BGD,37.4850319815536,649.7561527970936,42267580000.0,25.524420201798886,40703178048.17452,62.4,33.516,59.443000793457,1.06669209403836,71.6259024390244,,19.8,13.9
207,2015 [YR2015],BGD,,679.8946954437338,39460400000.0,24.74932415324374,44637915543.16164,,34.277,59.5880012512207,1.02550631250326,72.00119512195123,,20.0,14.4
208,2000 [YR2000],BRB,13.6212924339912,12568.480203707644,1156000000.0,46.40058972904654,,100.0,33.83,63.0390014648438,0.343780711023072,73.21951219512195,,10.7,3.97367835457927
209,2001 [YR2001],BRB,12.2892041875146,12464.945973461958,1087000000.0,44.48551565543033,,100.0,33.651,62.8899993896484,0.208600248473884,73.3839268292683,,10.7,11.9364503383984
210,2002 [YR2002],BRB,11.0693769490369,12253.056198713643,1039000000.0,43.59996552028671,,100.0,33.472,61.6940002441406,0.176296851647526,73.54631707317074,-77.0,10.7,27.836322424146
211,2003 [YR2003],BRB,9.94779032697406,11232.464549855371,1195000000.0,46.19286271402643,,100.0,33.294,61.3870010375977,0.203976396950415,73.70717073170732,,13.3,39.6896271159532
212,2004 [YR2004],BRB,9.92989158017712,12701.912320153519,1412950000.0,49.35876583298713,,100.0,33.116,62.7890014648438,0.257637347868755,73.8680243902439,,13.3,49.8
213,2005 [YR2005],BRB,9.90709719748576,13567.614752023163,1604450000.0,51.74514316580655,,100.0,32.939,63.185001373291,0.360166811659431,74.03034146341464,,13.3,52.5
214,2006 [YR2006],BRB,9.90306441369562,13922.09494679809,1697361000.0,49.54016920673425,,100.0,32.762,63.2849998474121,0.393873949394019,74.19312195121952,,13.3,55.3
215,2007 [YR2007],BRB,9.71046140330506,13387.211247256855,1746179000.0,48.748212719177886,,100.0,32.586,63.9630012512207,0.408735654930138,74.35641463414636,2050.0,13.3,58.2
216,2008 [YR2008],BRB,8.62863916764371,12615.534447987022,1920188000.0,52.956688794844496,,100.0,32.41,63.2169990539551,0.538988597094806,74.51919512195121,,10.0,61.4
217,2009 [YR2009],BRB,9.38015435715627,11794.069255522132,1449426000.0,44.44987775061125,,100.0,32.235,61.601001739502,0.188407909665217,74.68248780487805,,10.0,64.7
218,2010 [YR2010],BRB,9.0313339483025,11190.376257739592,1569415000.0,50.37442655392642,563750000.0,100.0,32.06,60.7369995117188,0.353703338163156,74.84529268292684,,10.0,65.1
219,2011 [YR2011],BRB,4.58440161068958,10836.266374143155,1804907000.0,52.46507146298378,,100.0,31.905,60.4389991760254,0.548287488780023,75.00814634146343,,10.0,66.5
220,2012 [YR2012],BRB,4.13218523559554,10807.003875172406,1779646000.0,50.22102189444042,,100.0,31.769,59.1800003051758,0.375120379508884,75.1710243902439,2180.0,10.0,71.2
221,2013 [YR2013],BRB,3.40036917839232,11324.124344044747,1758930000.0,48.892752562225475,,100.0,31.652,59.2060012817383,0.24717768531467,75.33395121951222,,16.7,71.8
222,2014 [YR2014],BRB,3.16776180021221,11115.71521849594,1739134000.0,48.81223148850139,,100.0,31.554,58.4980010986328,0.162812908175814,75.49641463414635,,16.7,75.16
223,2015 [YR2015],BRB,,10598.420813919092,1618092000.0,46.171126012031294,,,31.475,58.7680015563965,0.0507982268631066,75.65843902439026,,16.7,76.11
224,2000 [YR2000],BLR,4.98260523606692,1121.2667084230177,8646000000.0,72.39834461012941,7469409472.081441,100.0,69.973,58.4790000915527,2.47444586994703,68.91219512195123,,,1.86039812615388
225,2001 [YR2001],BLR,5.5264727801903,1322.0812235741691,8286000000.0,70.29732373698555,7827921264.592181,100.0,70.458,58.5769996643066,2.09849456832554,68.50731707317074,,10.3,4.30061602151712
226,2002 [YR2002],BLR,5.76272836136476,1477.416867044867,9092300000.0,67.3745423382546,8373633813.026118,100.0,70.939,58.6940002441406,1.79880221761611,68.05609756097562,-6382.0,10.3,8.95097131467325
227,2003 [YR2003],BLR,5.59798804354104,1594.8023466036323,11558000000.0,68.9854723668665,9262713265.228998,100.0,71.415,58.8289985656738,1.76300725340717,68.55365853658539,,10.3,
228,2004 [YR2004],BLR,5.65551788198677,1756.6690589559512,16490800000.0,74.25017702903276,11006858239.18187,100.0,71.887,58.9790000915527,1.80731607160845,68.95609756097562,,29.4,
229,2005 [YR2005],BLR,6.15323984643567,2027.6816294675648,16708000000.0,59.08654296871999,12498779131.941631,100.0,72.354,59.2210006713867,1.83462977632151,68.85121951219512,,29.1,
230,2006 [YR2006],BLR,6.48867815846919,2299.3210135618533,22351000000.0,64.23379212030227,14266399608.275608,100.0,72.816,59.3709983825684,1.79405669774363,69.40487804878049,,29.1,16.2
231,2007 [YR2007],BLR,6.62227543668183,2618.707737381815,28693100000.0,67.21082526375157,15593205812.448214,100.0,73.273,59.5909996032715,1.59657381209856,70.20731707317074,63933.0,29.1,19.7
232,2008 [YR2008],BLR,6.48734797339422,3056.916589305582,39381300000.0,68.66172332707711,18016879879.632286,100.0,73.726,59.8250007629395,1.55546764943469,70.45609756097562,,31.8,23.0
233,2009 [YR2009],BLR,6.77864089278249,3063.7460100616445,28569000000.0,61.78058849465449,18071607435.437862,100.0,74.172,59.9669990539551,1.13093310837202,70.40731707317074,,31.8,27.43
234,2010 [YR2010],BLR,7.01636948519433,3355.613531170242,34884400000.0,64.54508763634699,20255396154.453068,100.0,74.615,60.1069984436035,1.40663703040682,70.40487804878049,,31.8,31.8
235,2011 [YR2011],BLR,7.37848411149232,3437.9428774048347,45759000000.0,79.50889355400412,21722596527.473267,100.0,75.046,60.1259994506836,1.83261380173583,70.55365853658537,,31.8,39.6488956598961
236,2012 [YR2012],BLR,7.24939399971909,3808.6229844996783,46404400000.0,74.30836203497812,22165117032.234814,100.0,75.467,60.2309989929199,1.67855457602507,71.96585365853657,120535.0,26.6,46.91
237,2013 [YR2013],BLR,7.00920813519595,4218.846418014275,43022700000.0,61.482387129047225,21739431161.49349,100.0,75.877,60.3779983520508,1.27909272186044,72.47073170731707,,26.6,54.17
238,2014 [YR2014],BLR,6.63418114779464,4395.019592708903,40613700000.0,55.710420310335394,22065704088.42946,100.0,76.277,60.4379997253418,1.10013703738552,72.97073170731709,,26.6,59.02
239,2015 [YR2015],BLR,,4284.557905814582,30291500000.0,57.90405963487187,20565755922.234592,,76.667,60.4410018920898,1.0102872101349,73.62439024390245,,27.3,62.230360906803
240,2000 [YR2000],BEL,1.44222084402399,21556.386661085613,177511245106.0,69.22144511311971,87376701117.11198,100.0,97.128,48.7560005187988,0.0245084472412423,77.72195121951219,,23.3,29.4316916924341
241,2001 [YR2001],BEL,1.59095399908703,21700.196320452265,178664006496.0,67.67423660962872,88302450899.50298,100.0,97.184,47.640998840332,0.0209002976583255,77.97317073170734,,23.3,31.2883955056566
242,2002 [YR2002],BEL,1.68693442605405,21689.11091680654,198311101422.0,64.81013578608692,88622709977.2741,100.0,97.239,48.0299987792969,0.0235961302534138,78.07560975609758,247560.0,23.3,46.33
243,2003 [YR2003],BEL,1.89223592033729,21710.180579726242,234944815195.0,63.39403545891019,88785666367.71912,100.0,97.292,47.7060012817383,0.0216301968168661,78.12926829268292,,35.3,49.97
244,2004 [YR2004],BEL,2.02315796307321,21953.5877127821,285620592677.0,65.66781939734392,93130646876.96457,100.0,97.345,48.5800018310547,0.0157829963811928,78.8780487804878,,34.7,53.86
245,2005 [YR2005],BEL,2.46627396167421,22101.69740569221,318699889316.05,69.854983128987,94950703280.73018,100.0,97.397,48.8769989013672,0.0155990067054867,78.98048780487807,,34.7,55.82
246,2006 [YR2006],BEL,2.8582678576235,22279.27969993961,351635052756.58,71.98266097678948,97813290858.20346,100.0,97.448,48.8139991760254,0.0172978731832063,79.38048780487804,,34.7,59.72
247,2007 [YR2007],BEL,3.66247834925268,22526.22949325776,411557967711.33,73.67259140212292,102274065532.77586,100.0,97.497,49.7379989624023,0.0188116924091041,79.7829268292683,267204.0,35.3,64.44
248,2008 [YR2008],BEL,4.17355347088725,22727.788532379433,466307389646.159,79.21206780656713,101607773944.87215,100.0,97.546,50.0009994506836,0.0182284710114765,79.68048780487806,,35.3,66.0
249,2009 [YR2009],BEL,5.23454181682467,22656.778023351108,353363978280.953,67.04694349749556,95800635590.46721,100.0,97.594,49.2820014953613,0.0173730012065652,79.98292682926831,,38.0,70.0
250,2010 [YR2010],BEL,5.66549326801395,23058.33283162471,391177100759.568,74.65167172919274,100229794001.74684,100.0,97.641,49.6030006408691,0.0191998043477151,80.1829268292683,,39.3,75.0
251,2011 [YR2011],BEL,6.57999293529386,22818.918152849143,466942838228.352,81.11820968278002,102745732284.61821,100.0,97.687,49.375,0.0191381581698081,80.58536585365854,,38.0,81.6099959955952
252,2012 [YR2012],BEL,7.79405395229447,22787.52187864661,439128451520.0,81.68929032258065,101801154616.59932,100.0,97.732,49.2109985351563,0.0185511733390817,80.38536585365854,269998.0,38.0,80.7199905482042
253,2013 [YR2013],BEL,8.11947087948573,22845.624395780193,451677380490.0,80.66453765466608,101847600725.41388,100.0,97.776,49.0550003051758,0.019262822844774,80.58780487804879,,38.0,82.1702
